attacker_strategy,censored,collusive_endorsements_accepted,condition,detection_reasons,expelled,expulsion_event_index,expulsion_round,fallout_broadcasts,false_positive_agents,false_positive_count,false_positive_rate,family,final_attacker_suspicion,fraudulent_microtasks_accepted,fraudulent_reputation_gain,honest_agent_count,intensity,pattern_detection,reputation_lag_events,reputation_lag_rounds,scenario_id,seed,signed_log,threshold,wash_trades_accepted
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed03,3,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,7,9,R1_fake_microtask_claims_medium_seed03,3,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,7,9,R1_fake_microtask_claims_medium_seed03,3,True,5,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed04,4,True,1,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed04,4,True,2,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed04,4,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,7,9,R1_fake_microtask_claims_medium_seed04,4,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,7,9,R1_fake_microtask_claims_medium_seed04,4,True,5,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed05,5,True,1,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed05,5,True,2,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed05,5,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,7,9,R1_fake_microtask_claims_medium_seed05,5,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,medium,True,7,9,R1_fake_microtask_claims_medium_seed05,5,True,5,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed01,1,True,1,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed01,1,True,2,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed01,1,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed01,1,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed01,1,True,5,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed02,2,True,1,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed02,2,True,2,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed02,2,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed02,2,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed02,2,True,5,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed03,3,True,1,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed03,3,True,2,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed03,3,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed03,3,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed03,3,True,5,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed04,4,True,1,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed04,4,True,2,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed04,4,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed04,4,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed04,4,True,5,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed05,5,True,1,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed05,5,True,2,0
threshold_aware,False,0,C1_vukzero_accountability,fake_microtask_claim,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,0,0,R1_fake_microtask_claims_high_seed05,5,True,3,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed05,5,True,4,0
threshold_aware,True,0,C1_vukzero_accountability,fake_microtask_claim,False,,,4,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,3,1,1.0,11,high,True,7,9,R1_fake_microtask_claims_high_seed05,5,True,5,0
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed01,1,True,1,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed01,1,True,2,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed01,1,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed01,1,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed01,1,True,5,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed02,2,True,1,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed02,2,True,2,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed02,2,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed02,2,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed02,2,True,5,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed03,3,True,1,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed03,3,True,2,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed03,3,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed03,3,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed03,3,True,5,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed04,4,True,1,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed04,4,True,2,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed04,4,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed04,4,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed04,4,True,5,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed05,5,True,1,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed05,5,True,2,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed05,5,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed05,5,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,0,0,0.2,11,medium,True,7,9,R2_wash_trading_self_donation_medium_seed05,5,True,5,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed01,1,True,1,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed01,1,True,2,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed01,1,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed01,1,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed01,1,True,5,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed02,2,True,1,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed02,2,True,2,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed02,2,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed02,2,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed02,2,True,5,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed03,3,True,1,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed03,3,True,2,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed03,3,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed03,3,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed03,3,True,5,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed04,4,True,1,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed04,4,True,2,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed04,4,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed04,4,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed04,4,True,5,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed05,5,True,1,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed05,5,True,2,1
threshold_aware,False,0,C1_vukzero_accountability,self_donation,True,13,6,1,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,0,0,R2_wash_trading_self_donation_high_seed05,5,True,3,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed05,5,True,4,1
threshold_aware,True,0,C1_vukzero_accountability,self_donation,False,,,4,"HA0,HA1",2,0.18181818181818182,R2_wash_trading_self_donation,3,0,0.4,11,high,True,7,9,R2_wash_trading_self_donation_high_seed05,5,True,5,1
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed01,1,True,1,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed01,1,True,2,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed01,1,True,3,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed01,1,True,4,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed01,1,True,5,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed02,2,True,1,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed02,2,True,2,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed02,2,True,3,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed02,2,True,4,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed02,2,True,5,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed03,3,True,1,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed03,3,True,2,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed03,3,True,3,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed03,3,True,4,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1",2,0.18181818181818182,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed03,3,True,5,0
threshold_aware,True,1,C1_vukzero_accountability,,False,,,4,"HA0,HA1,HA2",3,0.2727272727272727,R3_collusive_endorsements,0,0,0.2,11,medium,True,7,9,R3_collusive_endorsements_medium_seed04,4,True,1,0
